Problem,Provider,OperationKind,Operation,Disposition,Status,gemm_kind,m,n,k,A,B,C,alpha,beta,split_k_slices,batch_count,op_class,accum,cta_m,cta_n,cta_k,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Runtime,GB/s,GFLOPs
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,4096,1024,1024,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,27262976,8598323200,0.364191,69.7179,23609.4
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,4096,1024,1024,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,27262976,8598323200,0.366631,69.2538,23452.2
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,8192,2048,2048,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,109051904,68753031168,2.69299,37.7136,25530.4
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,8192,2048,2048,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,109051904,68753031168,2.67616,37.9508,25690.9
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,12288,3072,3072,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,245366784,232003731456,9.03314,25.2975,25683.6
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,12288,3072,3072,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,245366784,232003731456,9.01151,25.3582,25745.3
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,16384,4096,4096,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,436207616,549890031616,20.8226,19.5101,26408.3
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,16384,4096,4096,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,436207616,549890031616,20.8316,19.5017,26397
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,20480,5120,5120,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,681574400,1073951539200,41.2998,15.3697,26003.8
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,20480,5120,5120,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,681574400,1073951539200,41.3513,15.3506,25971.4
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,24576,6144,6144,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,981467136,1855727861760,71.5574,12.7738,25933.4
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,24576,6144,6144,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,981467136,1855727861760,71.7345,12.7423,25869.4
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,28672,7168,7168,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,1335885824,2946758606848,113.045,11.0057,26067.1
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,28672,7168,7168,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,1335885824,2946758606848,113.061,11.0041,26063.3
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,32768,8192,8192,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,1744830464,4398583382016,165.373,9.82627,26598
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,32768,8192,8192,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,1744830464,4398583382016,165.528,9.81706,26573
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,36864,9216,9216,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,2208301056,6262741794816,241.429,8.51861,25940.3
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,36864,9216,9216,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,2208301056,6262741794816,241.244,8.52514,25960.2
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,40960,10240,10240,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,2726297600,8590773452800,333.665,7.60962,25746.7
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,40960,10240,10240,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,2726297600,8590773452800,333.601,7.61109,25751.7
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,4096,1024,1024,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,2,1,16,8,8,75,1024,27262976,8598323200,0.399809,63.5069,21506.1
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,4096,1024,1024,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,1,1,16,8,8,75,1024,27262976,8598323200,0.389368,65.2099,22082.8
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,8192,2048,2048,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,2,1,16,8,8,75,1024,109051904,68753031168,3.0584,33.2077,22480.1
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,8192,2048,2048,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,1,1,16,8,8,75,1024,109051904,68753031168,2.90333,34.9814,23680.8
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,12288,3072,3072,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,2,1,16,8,8,75,1024,245366784,232003731456,10.182,22.4432,22785.7
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,12288,3072,3072,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,1,1,16,8,8,75,1024,245366784,232003731456,9.71061,23.5326,23891.8
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,16384,4096,4096,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,2,1,16,8,8,75,1024,436207616,549890031616,23.967,16.9504,22943.7
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,16384,4096,4096,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,1,1,16,8,8,75,1024,436207616,549890031616,22.8352,17.7905,24080.8
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,20480,5120,5120,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,2,1,16,8,8,75,1024,681574400,1073951539200,47.6948,13.3089,22517.2
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,20480,5120,5120,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,1,1,16,8,8,75,1024,681574400,1073951539200,46.6364,13.6109,23028.2
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,24576,6144,6144,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,2,1,16,8,8,75,1024,981467136,1855727861760,81.2271,11.2532,22846.2
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,24576,6144,6144,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,1,1,16,8,8,75,1024,981467136,1855727861760,82.2849,11.1085,22552.5
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,28672,7168,7168,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,2,1,16,8,8,75,1024,1335885824,2946758606848,128.721,9.66537,22892.5
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,28672,7168,7168,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,1,1,16,8,8,75,1024,1335885824,2946758606848,136.244,9.13169,21628.5
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,32768,8192,8192,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,2,1,16,8,8,75,1024,1744830464,4398583382016,196.804,8.25694,22350.1
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,32768,8192,8192,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,1,1,16,8,8,75,1024,1744830464,4398583382016,188.904,8.60227,23284.8
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,36864,9216,9216,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,2,1,16,8,8,75,1024,2208301056,6262741794816,395.727,5.19712,15825.9
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,36864,9216,9216,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,1,1,16,8,8,75,1024,2208301056,6262741794816,492.632,4.1748,12712.8
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,40960,10240,10240,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,2,1,16,8,8,75,1024,2726297600,8590773452800,879.071,2.88835,9772.56
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,40960,10240,10240,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,1,1,16,8,8,75,1024,2726297600,8590773452800,866.523,2.93017,9914.07
1,CUTLASS,gemm,cutlass_tensorop_s1688122gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,4096,1024,1024,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,27262976,8598323200,0.334882,75.8196,25675.7
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,4096,1024,1024,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,27262976,8598323200,0.332493,76.3644,25860.2
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,4096,1024,1024,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,27262976,8598323200,0.471868,53.8088,18221.9
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,4096,1024,1024,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,27262976,8598323200,0.471651,53.8336,18230.3
1,CUTLASS,gemm,cutlass_tensorop_s1688122gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,8192,2048,2048,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,109051904,68753031168,2.44437,41.5496,28127.1
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,8192,2048,2048,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,109051904,68753031168,2.49347,40.7314,27573.2
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,8192,2048,2048,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,109051904,68753031168,3.35904,30.2356,20468.1
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,8192,2048,2048,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,109051904,68753031168,3.35927,30.2335,20466.7
1,CUTLASS,gemm,cutlass_tensorop_s1688122gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,12288,3072,3072,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,245366784,232003731456,8.08614,28.2602,28691.5
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,12288,3072,3072,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,245366784,232003731456,8.19598,27.8814,28307
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,12288,3072,3072,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,245366784,232003731456,10.9482,20.8725,21191.1
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,12288,3072,3072,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,245366784,232003731456,10.9483,20.8722,21190.8
1,CUTLASS,gemm,cutlass_tensorop_s1688122gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,16384,4096,4096,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,436207616,549890031616,19.5221,20.8097,28167.5
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,16384,4096,4096,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,436207616,549890031616,19.3397,21.0061,28433.3
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,16384,4096,4096,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,436207616,549890031616,25.3541,16.023,21688.4
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,16384,4096,4096,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,436207616,549890031616,25.3536,16.0234,21688.9
1,CUTLASS,gemm,cutlass_tensorop_s1688122gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,20480,5120,5120,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,681574400,1073951539200,37.2541,17.0388,28827.7
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,20480,5120,5120,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,681574400,1073951539200,37.9898,16.7088,28269.4
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,20480,5120,5120,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,681574400,1073951539200,49.2216,12.8961,21818.7
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,20480,5120,5120,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,681574400,1073951539200,49.2292,12.8941,21815.3
1,CUTLASS,gemm,cutlass_tensorop_s1688122gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,24576,6144,6144,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,981467136,1855727861760,65.0489,14.0519,28528.2
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,24576,6144,6144,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,981467136,1855727861760,64.5214,14.1668,28761.4
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,24576,6144,6144,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,981467136,1855727861760,85.2944,10.7166,21756.7
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,24576,6144,6144,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,981467136,1855727861760,85.3437,10.7104,21744.2
1,CUTLASS,gemm,cutlass_tensorop_s1688122gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,28672,7168,7168,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,1335885824,2946758606848,104.094,11.9521,28308.7
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,28672,7168,7168,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,1335885824,2946758606848,105.862,11.7525,27835.9
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,28672,7168,7168,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,1335885824,2946758606848,136.195,9.13501,21636.4
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,28672,7168,7168,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,1335885824,2946758606848,136.319,9.12667,21616.6
1,CUTLASS,gemm,cutlass_tensorop_s1688122gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,32768,8192,8192,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,1744830464,4398583382016,156.555,10.3798,28096.2
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,32768,8192,8192,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,1744830464,4398583382016,157.864,10.2937,27863.1
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,32768,8192,8192,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,1744830464,4398583382016,204.133,7.96051,21547.7
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,32768,8192,8192,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,1744830464,4398583382016,204.083,7.96244,21552.9
1,CUTLASS,gemm,cutlass_tensorop_s1688122gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,36864,9216,9216,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,2208301056,6262741794816,226.707,9.07181,27624.9
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,36864,9216,9216,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,2208301056,6262741794816,224.887,9.14522,27848.4
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,36864,9216,9216,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,2208301056,6262741794816,292.341,7.03509,21422.8
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,36864,9216,9216,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,2208301056,6262741794816,292.794,7.02418,21389.6
1,CUTLASS,gemm,cutlass_tensorop_s1688122gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,40960,10240,10240,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,2726297600,8590773452800,311.151,8.16023,27609.7
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,40960,10240,10240,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,2726297600,8590773452800,312.267,8.13107,27511
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,40960,10240,10240,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,2726297600,8590773452800,405.625,6.25963,21179.1
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,40960,10240,10240,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,2726297600,8590773452800,405.102,6.26771,21206.4
1,CUTLASS,gemm,cutlass_tensorop_s1688141gemm_f16_32x128_32x2_tn_align4,not_verified,success,universal,4096,1024,1024,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,128,32,2,1,4,1,16,8,8,75,1024,27262976,8598323200,0.352315,72.0679,24405.2
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x128_32x2_tn_align4,not_verified,success,universal,4096,1024,1024,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,128,32,2,1,2,1,16,8,8,75,1024,27262976,8598323200,0.344061,73.7969,24990.7
