Problem,Provider,OperationKind,Operation,Disposition,Status,gemm_kind,m,n,k,A,B,C,alpha,beta,split_k_slices,batch_count,op_class,accum,cta_m,cta_n,cta_k,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Runtime,GB/s,GFLOPs
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x32_64x2_tn_align4,passed,success,universal,1024,1024,4096,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,20971520,8592031744,0.352552,55.3996,24371
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x32_64x2_tn_align4,passed,success,universal,1024,1024,4096,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,20971520,8592031744,0.353956,55.1799,24274.3
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x32_64x2_tn_align4,passed,success,universal,2048,2048,8192,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,83886080,68727865344,2.98234,26.1959,23045
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x32_64x2_tn_align4,passed,success,universal,2048,2048,8192,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,83886080,68727865344,2.67913,29.1606,25653.1
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x32_64x2_tn_align4,passed,success,universal,3072,3072,12288,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,188743680,231947108352,9.07601,19.3677,25556.1
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x32_64x2_tn_align4,passed,success,universal,3072,3072,12288,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,188743680,231947108352,9.03229,19.4614,25679.8
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x32_64x2_tn_align4,passed,success,universal,4096,4096,16384,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,335544320,549789368320,20.9229,14.9358,26276.9
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x32_64x2_tn_align4,passed,success,universal,4096,4096,16384,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,335544320,549789368320,20.8999,14.9522,26305.9
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x32_64x2_tn_align4,passed,success,universal,5120,5120,20480,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,524288000,1073794252800,42.3985,11.5165,25326.2
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x32_64x2_tn_align4,passed,success,universal,5120,5120,20480,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,524288000,1073794252800,42.4179,11.5112,25314.7
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x32_64x2_tn_align4,passed,success,universal,6144,6144,24576,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,754974720,1855501369344,73.6314,9.54926,25199.9
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x32_64x2_tn_align4,passed,success,universal,6144,6144,24576,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,754974720,1855501369344,73.6408,9.54803,25196.6
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x32_64x2_tn_align4,passed,success,universal,7168,7168,28672,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,1027604480,2946450325504,117.488,8.14581,25078.8
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x32_64x2_tn_align4,passed,success,universal,7168,7168,28672,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,1027604480,2946450325504,117.39,8.15259,25099.7
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x32_64x2_tn_align4,passed,success,universal,8192,8192,32768,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,1342177280,4398180728832,169.657,7.36781,25924
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x32_64x2_tn_align4,passed,success,universal,8192,8192,32768,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,1342177280,4398180728832,169.627,7.36912,25928.6
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x32_64x2_tn_align4,passed,success,universal,9216,9216,36864,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,1698693120,6262232186880,250.386,6.31836,25010.3
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x32_64x2_tn_align4,passed,success,universal,9216,9216,36864,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,1698693120,6262232186880,250.371,6.31875,25011.8
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x32_64x2_tn_align4,passed,success,universal,10240,10240,40960,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,2097152000,8590144307200,346.625,5.63469,24782.2
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x32_64x2_tn_align4,passed,success,universal,10240,10240,40960,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,2097152000,8590144307200,346.249,5.64082,24809.2
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_32x2_tn_align4,passed,success,universal,1024,1024,4096,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,2,1,16,8,8,75,1024,20971520,8592031744,0.42163,46.3232,20378.1
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_32x2_tn_align4,passed,success,universal,1024,1024,4096,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,1,1,16,8,8,75,1024,20971520,8592031744,0.432435,45.1658,19869
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_32x2_tn_align4,passed,success,universal,2048,2048,8192,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,2,1,16,8,8,75,1024,83886080,68727865344,3.07147,25.4357,22376.2
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_32x2_tn_align4,passed,success,universal,2048,2048,8192,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,1,1,16,8,8,75,1024,83886080,68727865344,2.97295,26.2786,23117.7
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_32x2_tn_align4,passed,success,universal,3072,3072,12288,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,2,1,16,8,8,75,1024,188743680,231947108352,26.6839,6.58755,8692.41
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_32x2_tn_align4,passed,success,universal,3072,3072,12288,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,1,1,16,8,8,75,1024,188743680,231947108352,24.19,7.2667,9588.57
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_32x2_tn_align4,passed,success,universal,4096,4096,16384,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,2,1,16,8,8,75,1024,335544320,549789368320,73.3425,4.26083,7496.19
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_32x2_tn_align4,passed,success,universal,4096,4096,16384,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,1,1,16,8,8,75,1024,335544320,549789368320,70.6786,4.42142,7778.72
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_32x2_tn_align4,passed,success,universal,5120,5120,20480,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,2,1,16,8,8,75,1024,524288000,1073794252800,171.451,2.84793,6262.96
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_32x2_tn_align4,passed,success,universal,5120,5120,20480,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,1,1,16,8,8,75,1024,524288000,1073794252800,166.956,2.92461,6431.61
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_32x2_tn_align4,passed,success,universal,6144,6144,24576,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,2,1,16,8,8,75,1024,754974720,1855501369344,310.73,2.26282,5971.43
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_32x2_tn_align4,passed,success,universal,6144,6144,24576,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,1,1,16,8,8,75,1024,754974720,1855501369344,304.395,2.30991,6095.7
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_32x2_tn_align4,passed,success,universal,7168,7168,28672,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,2,1,16,8,8,75,1024,1027604480,2946450325504,522.79,1.83062,5636.02
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_32x2_tn_align4,passed,success,universal,7168,7168,28672,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,1,1,16,8,8,75,1024,1027604480,2946450325504,516.349,1.85346,5706.31
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_32x2_tn_align4,passed,success,universal,8192,8192,32768,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,2,1,16,8,8,75,1024,1342177280,4398180728832,802.245,1.55813,5482.34
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_32x2_tn_align4,passed,success,universal,8192,8192,32768,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,1,1,16,8,8,75,1024,1342177280,4398180728832,797.338,1.56772,5516.08
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_32x2_tn_align4,passed,success,universal,9216,9216,36864,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,2,1,16,8,8,75,1024,1698693120,6262232186880,1188.43,1.3312,5269.35
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_32x2_tn_align4,passed,success,universal,9216,9216,36864,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,1,1,16,8,8,75,1024,1698693120,6262232186880,1174.56,1.34692,5331.57
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_32x2_tn_align4,passed,success,universal,10240,10240,40960,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,2,1,16,8,8,75,1024,2097152000,8590144307200,1673.31,1.16722,5133.62
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_32x2_tn_align4,passed,success,universal,10240,10240,40960,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,1,1,16,8,8,75,1024,2097152000,8590144307200,1652.27,1.18208,5198.98
1,CUTLASS,gemm,cutlass_tensorop_s1688122gemm_f16_32x64_64x2_tn_align4,passed,success,universal,1024,1024,4096,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,20971520,8592031744,0.374108,52.2075,22966.7
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_64x2_tn_align4,passed,success,universal,1024,1024,4096,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,20971520,8592031744,0.337099,57.9392,25488.1
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x64_64x2_tn_align4,passed,success,universal,1024,1024,4096,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,20971520,8592031744,0.435205,44.8783,19742.5
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_64x2_tn_align4,passed,success,universal,1024,1024,4096,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,20971520,8592031744,0.434908,44.9089,19756
1,CUTLASS,gemm,cutlass_tensorop_s1688122gemm_f16_32x64_64x2_tn_align4,passed,success,universal,2048,2048,8192,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,83886080,68727865344,2.42665,32.1946,28322.1
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_64x2_tn_align4,passed,success,universal,2048,2048,8192,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,83886080,68727865344,2.43542,32.0787,28220.2
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x64_64x2_tn_align4,passed,success,universal,2048,2048,8192,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,83886080,68727865344,3.27693,23.8409,20973.3
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_64x2_tn_align4,passed,success,universal,2048,2048,8192,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,83886080,68727865344,3.27666,23.8429,20975
1,CUTLASS,gemm,cutlass_tensorop_s1688122gemm_f16_32x64_64x2_tn_align4,passed,success,universal,3072,3072,12288,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,188743680,231947108352,8.71842,20.1621,26604.3
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_64x2_tn_align4,passed,success,universal,3072,3072,12288,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,188743680,231947108352,8.67007,20.2745,26752.6
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x64_64x2_tn_align4,passed,success,universal,3072,3072,12288,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,188743680,231947108352,10.4252,16.8612,22248.7
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_64x2_tn_align4,passed,success,universal,3072,3072,12288,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,188743680,231947108352,10.4226,16.8654,22254.3
1,CUTLASS,gemm,cutlass_tensorop_s1688122gemm_f16_32x64_64x2_tn_align4,passed,success,universal,4096,4096,16384,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,335544320,549789368320,25.5919,12.2109,21483
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_64x2_tn_align4,passed,success,universal,4096,4096,16384,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,335544320,549789368320,24.1138,12.9594,22799.8
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x64_64x2_tn_align4,passed,success,universal,4096,4096,16384,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,335544320,549789368320,25.4673,12.2707,21588.1
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_64x2_tn_align4,passed,success,universal,4096,4096,16384,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,335544320,549789368320,25.5114,12.2494,21550.8
1,CUTLASS,gemm,cutlass_tensorop_s1688122gemm_f16_32x64_64x2_tn_align4,passed,success,universal,5120,5120,20480,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,524288000,1073794252800,55.4745,8.80191,19356.6
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_64x2_tn_align4,passed,success,universal,5120,5120,20480,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,524288000,1073794252800,50.6145,9.64706,21215.2
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x64_64x2_tn_align4,passed,success,universal,5120,5120,20480,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,524288000,1073794252800,48.5295,10.0615,22126.6
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_64x2_tn_align4,passed,success,universal,5120,5120,20480,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,524288000,1073794252800,48.5823,10.0506,22102.6
1,CUTLASS,gemm,cutlass_tensorop_s1688122gemm_f16_32x64_64x2_tn_align4,passed,success,universal,6144,6144,24576,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,754974720,1855501369344,145.615,4.82867,12742.6
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_64x2_tn_align4,passed,success,universal,6144,6144,24576,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,754974720,1855501369344,143.326,4.90578,12946
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x64_64x2_tn_align4,passed,success,universal,6144,6144,24576,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,754974720,1855501369344,85.0346,8.26869,21820.5
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_64x2_tn_align4,passed,success,universal,6144,6144,24576,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,754974720,1855501369344,85.0652,8.26572,21812.7
1,CUTLASS,gemm,cutlass_tensorop_s1688122gemm_f16_32x64_64x2_tn_align4,passed,success,universal,7168,7168,28672,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,1027604480,2946450325504,252.382,3.792,11674.6
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_64x2_tn_align4,passed,success,universal,7168,7168,28672,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,1027604480,2946450325504,253.662,3.77287,11615.7
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x64_64x2_tn_align4,passed,success,universal,7168,7168,28672,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,1027604480,2946450325504,136.292,7.02191,21618.6
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_64x2_tn_align4,passed,success,universal,7168,7168,28672,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,1027604480,2946450325504,136.603,7.00592,21569.4
1,CUTLASS,gemm,cutlass_tensorop_s1688122gemm_f16_32x64_64x2_tn_align4,passed,success,universal,8192,8192,32768,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,1342177280,4398180728832,394.254,3.17055,11155.7
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_64x2_tn_align4,passed,success,universal,8192,8192,32768,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,1342177280,4398180728832,390.374,3.20206,11266.6
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x64_64x2_tn_align4,passed,success,universal,8192,8192,32768,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,1342177280,4398180728832,210.661,5.93371,20878
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_64x2_tn_align4,passed,success,universal,8192,8192,32768,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,1342177280,4398180728832,210.681,5.93313,20876
1,CUTLASS,gemm,cutlass_tensorop_s1688122gemm_f16_32x64_64x2_tn_align4,passed,success,universal,9216,9216,36864,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,1698693120,6262232186880,581.611,2.72009,10767.1
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_64x2_tn_align4,passed,success,universal,9216,9216,36864,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,1698693120,6262232186880,576.696,2.74327,10858.8
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x64_64x2_tn_align4,passed,success,universal,9216,9216,36864,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,1698693120,6262232186880,290.866,5.43904,21529.6
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_64x2_tn_align4,passed,success,universal,9216,9216,36864,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,1698693120,6262232186880,291.237,5.43211,21502.2
1,CUTLASS,gemm,cutlass_tensorop_s1688122gemm_f16_32x64_64x2_tn_align4,passed,success,universal,10240,10240,40960,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,2097152000,8590144307200,794.052,2.45969,10818.1
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_64x2_tn_align4,passed,success,universal,10240,10240,40960,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,2097152000,8590144307200,797.88,2.44789,10766.2
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x64_64x2_tn_align4,passed,success,universal,10240,10240,40960,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,2097152000,8590144307200,388.429,5.02827,22115.1
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_64x2_tn_align4,passed,success,universal,10240,10240,40960,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,2097152000,8590144307200,388.648,5.02544,22102.6
1,CUTLASS,gemm,cutlass_tensorop_s1688141gemm_f16_32x128_32x2_tn_align4,passed,success,universal,1024,1024,4096,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,128,32,2,1,4,1,16,8,8,75,1024,20971520,8592031744,0.353867,55.1938,24280.4
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x128_32x2_tn_align4,passed,success,universal,1024,1024,4096,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,128,32,2,1,2,1,16,8,8,75,1024,20971520,8592031744,0.430885,45.3282,19940.4
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x128_32x2_tn_align4,passed,success,universal,1024,1024,4096,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,128,32,2,1,1,1,16,8,8,75,1024,20971520,8592031744,1.52436,12.8128,5636.49
1,CUTLASS,gemm,cutlass_tensorop_s1688141gemm_f16_32x128_32x2_tn_align4,passed,success,universal,2048,2048,8192,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,128,32,2,1,4,1,16,8,8,75,1024,83886080,68727865344,2.70245,28.909,25431.7
