Problem,Provider,OperationKind,Operation,Disposition,Status,gemm_kind,m,n,k,A,B,C,alpha,beta,split_k_slices,batch_count,op_class,accum,cta_m,cta_n,cta_k,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Runtime,GB/s,GFLOPs
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,2048,8192,2048,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,109051904,68753031168,2.67766,37.9295,25676.5
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,3072,12288,3072,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,245366784,232003731456,9.03917,25.2806,25666.5
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,3072,12288,3072,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,245366784,232003731456,9.01865,25.3381,25724.9
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,4096,16384,4096,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,436207616,549890031616,20.8316,19.5016,26396.9
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,4096,16384,4096,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,436207616,549890031616,20.8395,19.4942,26386.9
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,5120,20480,5120,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,681574400,1073951539200,41.328,15.3592,25986
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,5120,20480,5120,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,681574400,1073951539200,41.383,15.3388,25951.5
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,6144,24576,6144,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,981467136,1855727861760,71.6264,12.7615,25908.4
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,6144,24576,6144,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,981467136,1855727861760,71.7709,12.7358,25856.3
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,7168,28672,7168,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,1335885824,2946758606848,113.106,10.9998,26053.2
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,7168,28672,7168,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,1335885824,2946758606848,113.304,10.9806,26007.6
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,8192,32768,8192,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,1744830464,4398583382016,165.738,9.80464,26539.4
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,8192,32768,8192,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,1744830464,4398583382016,165.863,9.79726,26519.4
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,9216,36864,9216,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,2208301056,6262741794816,241.285,8.5237,25955.8
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,9216,36864,9216,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,2208301056,6262741794816,240.971,8.53482,25989.7
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,10240,40960,10240,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,2726297600,8590773452800,333.154,7.6213,25786.2
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x32_64x2_tn_align4,not_verified,success,universal,10240,40960,10240,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,32,64,2,1,1,1,16,8,8,75,1024,2726297600,8590773452800,333.136,7.6217,25787.6
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,1024,4096,1024,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,2,1,16,8,8,75,1024,27262976,8598323200,0.400016,63.4741,21495
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,1024,4096,1024,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,1,1,16,8,8,75,1024,27262976,8598323200,0.391091,64.9226,21985.5
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,2048,8192,2048,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,2,1,16,8,8,75,1024,109051904,68753031168,3.05756,33.2169,22486.3
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,2048,8192,2048,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,1,1,16,8,8,75,1024,109051904,68753031168,2.90334,34.9812,23680.6
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,3072,12288,3072,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,2,1,16,8,8,75,1024,245366784,232003731456,10.1901,22.4252,22767.5
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,3072,12288,3072,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,1,1,16,8,8,75,1024,245366784,232003731456,9.70658,23.5423,23901.7
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,4096,16384,4096,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,2,1,16,8,8,75,1024,436207616,549890031616,23.9681,16.9496,22942.6
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,4096,16384,4096,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,1,1,16,8,8,75,1024,436207616,549890031616,22.839,17.7876,24076.8
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,5120,20480,5120,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,2,1,16,8,8,75,1024,681574400,1073951539200,47.6005,13.3353,22561.8
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,5120,20480,5120,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,1,1,16,8,8,75,1024,681574400,1073951539200,46.3315,13.7005,23179.7
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,6144,24576,6144,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,2,1,16,8,8,75,1024,981467136,1855727861760,81.0866,11.2727,22885.8
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,6144,24576,6144,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,1,1,16,8,8,75,1024,981467136,1855727861760,81.1688,11.2613,22862.6
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,7168,28672,7168,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,2,1,16,8,8,75,1024,1335885824,2946758606848,128.331,9.6948,22962.2
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,7168,28672,7168,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,1,1,16,8,8,75,1024,1335885824,2946758606848,133.828,9.29657,22019
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,8192,32768,8192,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,2,1,16,8,8,75,1024,1744830464,4398583382016,196.03,8.28957,22438.4
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,8192,32768,8192,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,1,1,16,8,8,75,1024,1744830464,4398583382016,188.025,8.64248,23393.6
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,9216,36864,9216,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,2,1,16,8,8,75,1024,2208301056,6262741794816,363.662,5.65536,17221.3
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,9216,36864,9216,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,1,1,16,8,8,75,1024,2208301056,6262741794816,479.903,4.28554,13050
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,10240,40960,10240,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,2,1,16,8,8,75,1024,2726297600,8590773452800,872.975,2.90852,9840.8
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_32x2_tn_align4,not_verified,success,universal,10240,40960,10240,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,32,2,1,1,1,16,8,8,75,1024,2726297600,8590773452800,860.214,2.95166,9986.78
1,CUTLASS,gemm,cutlass_tensorop_s1688122gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,1024,4096,1024,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,27262976,8598323200,0.340064,74.6643,25284.4
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,1024,4096,1024,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,27262976,8598323200,0.343987,73.8127,24996.1
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,1024,4096,1024,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,27262976,8598323200,0.468983,54.1398,18334
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,1024,4096,1024,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,27262976,8598323200,0.468623,54.1813,18348.1
1,CUTLASS,gemm,cutlass_tensorop_s1688122gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,2048,8192,2048,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,109051904,68753031168,2.43107,41.7769,28281
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,2048,8192,2048,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,109051904,68753031168,2.49297,40.7396,27578.8
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,2048,8192,2048,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,109051904,68753031168,3.35218,30.2974,20509.9
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,2048,8192,2048,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,109051904,68753031168,3.35128,30.3056,20515.5
1,CUTLASS,gemm,cutlass_tensorop_s1688122gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,3072,12288,3072,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,245366784,232003731456,8.09934,28.2141,28644.8
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,3072,12288,3072,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,245366784,232003731456,8.24307,27.7222,28145.3
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,3072,12288,3072,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,245366784,232003731456,10.9453,20.8779,21196.6
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,3072,12288,3072,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,245366784,232003731456,10.9466,20.8756,21194.2
1,CUTLASS,gemm,cutlass_tensorop_s1688122gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,4096,16384,4096,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,436207616,549890031616,19.0377,21.3393,28884.3
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,4096,16384,4096,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,436207616,549890031616,18.8474,21.5547,29175.9
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,4096,16384,4096,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,436207616,549890031616,25.336,16.0345,21703.9
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,4096,16384,4096,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,436207616,549890031616,25.338,16.0332,21702.1
1,CUTLASS,gemm,cutlass_tensorop_s1688122gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,5120,20480,5120,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,681574400,1073951539200,38.1946,16.6193,28117.9
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,5120,20480,5120,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,681574400,1073951539200,38.0856,16.6668,28198.3
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,5120,20480,5120,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,681574400,1073951539200,49.1703,12.9095,21841.5
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,5120,20480,5120,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,681574400,1073951539200,49.1589,12.9125,21846.5
1,CUTLASS,gemm,cutlass_tensorop_s1688122gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,6144,24576,6144,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,981467136,1855727861760,65.4868,13.958,28337.4
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,6144,24576,6144,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,981467136,1855727861760,65.2179,14.0155,28454.3
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,6144,24576,6144,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,981467136,1855727861760,85.2783,10.7186,21760.8
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,6144,24576,6144,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,981467136,1855727861760,85.3046,10.7153,21754.1
1,CUTLASS,gemm,cutlass_tensorop_s1688122gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,7168,28672,7168,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,1335885824,2946758606848,107.503,11.5731,27410.9
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,7168,28672,7168,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,1335885824,2946758606848,102.586,12.1278,28724.9
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,7168,28672,7168,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,1335885824,2946758606848,136.051,9.14468,21659.3
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,7168,28672,7168,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,1335885824,2946758606848,136.029,9.14616,21662.8
1,CUTLASS,gemm,cutlass_tensorop_s1688122gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,8192,32768,8192,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,1744830464,4398583382016,157.732,10.3023,27886.5
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,8192,32768,8192,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,1744830464,4398583382016,156.902,10.3568,28033.9
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,8192,32768,8192,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,1744830464,4398583382016,204.15,7.95984,21545.9
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,8192,32768,8192,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,1744830464,4398583382016,204.301,7.95397,21530
1,CUTLASS,gemm,cutlass_tensorop_s1688122gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,9216,36864,9216,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,2208301056,6262741794816,226.374,9.08514,27665.4
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,9216,36864,9216,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,2208301056,6262741794816,226.883,9.06477,27603.4
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,9216,36864,9216,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,2208301056,6262741794816,291.916,7.04532,21453.9
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,9216,36864,9216,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,2208301056,6262741794816,291.203,7.06256,21506.4
1,CUTLASS,gemm,cutlass_tensorop_s1688122gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,10240,40960,10240,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,2726297600,8590773452800,313.077,8.11004,27439.8
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,10240,40960,10240,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,2,1,16,8,8,75,1024,2726297600,8590773452800,314.145,8.08246,27346.5
1,CUTLASS,gemm,cutlass_tensorop_s1688112gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,10240,40960,10240,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,2726297600,8590773452800,403.613,6.29084,21284.7
1,CUTLASS,gemm,cutlass_tensorop_s1688111gemm_f16_32x64_64x2_tn_align4,not_verified,success,universal,10240,40960,10240,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,64,64,2,1,1,1,16,8,8,75,1024,2726297600,8590773452800,404.353,6.27932,21245.7
1,CUTLASS,gemm,cutlass_tensorop_s1688141gemm_f16_32x128_32x2_tn_align4,not_verified,success,universal,1024,4096,1024,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,128,32,2,1,4,1,16,8,8,75,1024,27262976,8598323200,0.354166,71.6913,24277.7
1,CUTLASS,gemm,cutlass_tensorop_s1688121gemm_f16_32x128_32x2_tn_align4,not_verified,success,universal,1024,4096,1024,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,32,128,32,2,1,2,1,16,8,8,75,1024,27262976,8598323200,0.342735,74.0823,25087.4
